"filename", "language", "TypeScript", "YAML", "Markdown", "JSON with Comments", "JSON", "MS SQL", "JavaScript", "Ignore", "HTML", "TypeScript JSX", "XML", "Docker", "PostCSS", "Shell Script", "comment", "blank", "total"
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/modules/quotes/dto/create-counter-offer.dto.ts", "TypeScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/modules/quotes/quotes.controller.ts", "TypeScript", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 83
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/modules/quotes/quotes.module.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/modules/quotes/quotes.service.spec.ts", "TypeScript", 493, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 543
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/modules/quotes/quotes.service.ts", "TypeScript", 1031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 1147
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/modules/sectors/dto/create-sector.dto.ts", "TypeScript", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/modules/sectors/dto/reorder-sectors.dto.ts", "TypeScript", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/modules/sectors/dto/update-sector.dto.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/modules/sectors/sectors.controller.ts", "TypeScript", 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 127
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/modules/sectors/sectors.module.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/modules/sectors/sectors.repository.ts", "TypeScript", 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 234
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/modules/sectors/sectors.service.ts", "TypeScript", 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 156
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/modules/supplier-applications/dto/review-supplier-application.dto.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/modules/supplier-applications/dto/upsert-supplier-application-contact-finance.dto.ts", "TypeScript", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 67
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/modules/supplier-applications/dto/upsert-supplier-application-documents.dto.ts", "TypeScript", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 35
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/modules/supplier-applications/dto/upsert-supplier-application.dto.ts", "TypeScript", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 65
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/modules/supplier-applications/supplier-applications.controller.ts", "TypeScript", 401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 453
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/modules/supplier-applications/supplier-applications.module.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/modules/supplier-applications/supplier-applications.repository.ts", "TypeScript", 422, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 454
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/modules/supplier-applications/supplier-applications.service.ts", "TypeScript", 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 56, 360
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/modules/uploads/dto/get-presigned-url.dto.ts", "TypeScript", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/modules/uploads/uploads.controller.ts", "TypeScript", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 61
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/modules/uploads/uploads.module.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/modules/uploads/uploads.service.ts", "TypeScript", 229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 271
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/modules/users/dto/update-user-active-status.dto.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/modules/users/dto/update-user-profile.dto.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/modules/users/entities/user.entity.ts", "TypeScript", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 30
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/modules/users/users.controller.ts", "TypeScript", 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 141
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/modules/users/users.module.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/modules/users/users.repository.spec.ts", "TypeScript", 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 108
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/modules/users/users.repository.ts", "TypeScript", 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 277
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/modules/users/users.service.spec.ts", "TypeScript", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 76
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/modules/users/users.service.ts", "TypeScript", 357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 421
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/prisma/prisma.module.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/prisma/prisma.service.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/realtime/realtime.module.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/realtime/realtime.service.ts", "TypeScript", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 28
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/redis/redis.module.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/redis/redis.service.ts", "TypeScript", 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 132
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/src/socket-io.adapter.ts", "TypeScript", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 42
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/test/app.e2e-spec.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 25
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/test/chat.e2e-spec.ts", "TypeScript", 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 137
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/test/jest-e2e.json", "JSON", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/test_script.js", "JavaScript", 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 10, 64
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/tsconfig.build.json", "JSON", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/astigmatograf/Desktop/ToptanNext/apps/api/tsconfig.json", "JSON with Comments", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/.eslintrc.json", "JSON with Comments", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/Dockerfile", "Docker", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 6, 16
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/README.md", "Markdown", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 35
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/jest.config.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 22
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/jest.setup.ts", "TypeScript", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/next.config.mjs", "JavaScript", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 1, 2, 15
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/package.json", "JSON", 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 62
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/postcss.config.mjs", "JavaScript", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 2, 9
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/public/next.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/public/vercel.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/scripts/ensure-middleware-manifest.mjs", "JavaScript", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 1, 5, 29
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/(account)/_components/AccountLayoutShell.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 245, 0, 0, 0, 0, 1, 40, 286
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/(account)/_components/AccountSectionPlaceholder.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 2, 14
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/(account)/_components/SellerPanelShell.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 18, 145
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/(account)/_components/account-menu.ts", "TypeScript", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 51
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/(account)/adres-bilgilerim/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 0, 0, 0, 0, 0, 21, 168
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/(account)/duyuru-tercihlerim/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 2, 8
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/(account)/favorilerim/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 9, 76
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/(account)/kayitli-kartlarim/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 0, 0, 0, 0, 0, 18, 158
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/(account)/kullanici-bilgilerim/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 201, 0, 0, 0, 0, 0, 33, 234
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/(account)/layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 3, 11
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/(account)/satici-panelim/[section]/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 7, 38
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/(account)/satici-panelim/mesajlar/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 2, 11
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/(account)/satici-panelim/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 2, 11
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/(account)/satici-panelim/urun-yukle/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3087, 0, 0, 0, 0, 0, 339, 3426
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/(account)/satici-panelim/urunlerim/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 661, 0, 0, 0, 0, 3, 73, 737
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/(account)/sifre-degisikligi/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 2, 8
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/(account)/siparislerim/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 2, 8
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/(auth)/forgot-password/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 12, 121
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/(auth)/layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 5, 43
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/(auth)/login/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 219, 0, 0, 0, 0, 0, 23, 242
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/(auth)/register/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 377, 0, 0, 0, 0, 0, 33, 410
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/(dashboard)/messages/[conversationId]/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 3, 12
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/(dashboard)/messages/layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 7, 47
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/(dashboard)/messages/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 2, 14
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/admin/_components/AdminPageHeader.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 2, 19
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/admin/_components/AdminShell.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0, 1, 35, 329
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/admin/finans-ve-muhasebe/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 432, 0, 0, 0, 0, 0, 18, 450
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/admin/kategori-ve-sektorler/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1301, 0, 0, 0, 0, 0, 178, 1479
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/admin/kullanici-yonetimi/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 684, 0, 0, 0, 0, 0, 79, 763
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/admin/layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 2, 10
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/admin/lojistik-basvurulari/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 845, 0, 0, 0, 0, 0, 88, 933
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/admin/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 321, 0, 0, 0, 0, 0, 15, 336
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/admin/satici-basvurulari/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 802, 0, 0, 0, 0, 0, 88, 890
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/admin/urun-yonetimi/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1342, 0, 0, 0, 0, 0, 89, 1431
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/components/AccountNavLink.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 215, 0, 0, 0, 0, 1, 33, 249
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/components/CategoryMegaMenu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 25, 175
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/components/FeaturedSectorsCarousel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 22, 232
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/components/HomeHeroSlider.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 14, 131
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/components/MainFooter.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 2, 85
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/components/MainHeader.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 497, 0, 0, 0, 0, 2, 47, 546
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/components/ProductCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 1, 10, 98
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/components/PublicListingView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 411, 0, 0, 0, 0, 0, 57, 468
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/components/PublicProductDetailView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1151, 0, 0, 0, 0, 3, 138, 1292
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/globals.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 8, 35
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/kategori/[slug]/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 3, 12
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/kategoriler/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 29, 221
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/kesfet/KesfetListing.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 264, 0, 0, 0, 0, 0, 38, 302
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/kesfet/[slug]/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 4, 14
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/kesfet/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 6
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 4, 26
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/lojistik/(panel)/acik-talepler/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 0, 23, 280
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/lojistik/(panel)/layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 10, 43
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/lojistik/(panel)/mesajlar/[conversationId]/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 3, 25
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/lojistik/(panel)/mesajlar/layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 3, 11
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/lojistik/(panel)/mesajlar/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 2, 23
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/lojistik/(panel)/verdigim-teklifler/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 18, 152
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/lojistik/basvuru/basvuru-sonucu/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0, 0, 36, 330
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/lojistik/basvuru/belge-yukleme-ve-onay/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 417, 0, 0, 0, 0, 0, 47, 464
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/lojistik/basvuru/iletisim-ve-finans/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 397, 0, 0, 0, 0, 0, 50, 447
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/lojistik/basvuru/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 367, 0, 0, 0, 0, 1, 46, 414
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/lojistik/components/LogisticsHeader.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 6, 36
"/Users/astigmatograf/Desktop/ToptanNext/apps/web/src/app/lojistik/components/LogisticsLoadCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 0, 0, 0, 0, 11, 14, 173
